resp_id,wave,datum,pohlavi,rok_narozeni,obor1,obor2,zkusenost,item_01,item_02,item_03,item_04,item_05,item_06,item_07,item_08,item_09,item_10,item_11,item_12,item_13,item_14,item_15,item_16,item_17,item_18,item_19,item_20,item_21,item_22,item_23,item_24,item_25,item_26
w2026_010,2026,2026-02-11,Muž,2004,Dějepis se zaměřením na vzdělávání,Základy společenských věd se zaměřením na vzdělávání,True,6,7,7,3,4,6,7,7,5,7,4,7,5,7,7,7,6,5,6,7,7,7,4,5,5,7
w2026_011,2026,2026-02-11,Žena,2004,Anglický jazyk se zaměřením na vzdělávání,,True,7,7,7,5,4,7,7,7,4,7,4,7,7,7,7,7,6,6,6,7,7,7,7,7,7,7
w2026_012,2026,2026-02-11,Žena,2005,Speciální pedagogika se zaměřením na vzdělávání,Občanská výchova a základy společenských věd se zaměřením na vzdělávání,False,7,7,6,6,5,6,7,7,4,6,5,5,5,6,5,6,7,7,5,5,6,7,7,6,7,5
w2026_013,2026,2026-02-11,Žena,2004,Chemie se zaměřením na vzdělávání,Anglický jazyk se zaměřením na vzdělávání,True,6,6,6,6,5,7,7,7,6,7,5,7,7,7,7,7,7,7,7,7,7,7,7,5,6,7
w2026_014,2026,2026-02-11,Žena,2004,Anglický jazyk se zaměřením na vzdělávání,Český jazyk a literatura se zaměřením na vzdělávání,True,7,7,7,2,3,7,7,7,1,7,1,7,5,7,7,7,4,4,5,6,5,7,7,7,6,7
w2026_015,2026,2026-02-11,Žena,1995,Český jazyk a literatura se zaměřením na vzdělávání,,False,5,6,4,4,4,5,6,6,4,4,3,4,4,4,5,5,3,4,4,4,4,4,4,4,4,5
w2026_016,2026,2026-02-11,Žena,2005,Výtvarná výchova a vizuální tvorba se zaměřením na vzdělávání,,True,7,7,7,4,7,7,7,7,6,7,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
w2026_017,2026,2026-02-11,Žena,2005,Matematika se zaměřením na vzdělávání,Občanská výchova a základy společenských věd se zaměřením na vzdělávání,True,7,7,5,4,5,6,7,7,4,6,5,6,6,7,6,7,7,6,7,7,7,7,7,7,7,7
w2026_018,2026,2026-02-11,Muž,2000,Dějepis se zaměřením na vzdělávání,Občanská výchova a základy společenských věd se zaměřením na vzdělávání,False,7,7,6,5,6,6,5,6,5,5,5,5,6,5,3,5,5,3,6,7,7,5,5,6,7,6
w2026_019,2026,2026-02-11,Žena,2003,Občanská výchova a základy společenských věd se zaměřením na vzdělávání,Matematika se zaměřením na vzdělávání,False,7,7,5,4,3,7,7,7,4,4,1,5,5,2,7,7,6,6,5,7,4,6,7,7,7,7
w2026_020,2026,2026-02-12,Žena,2005,Český jazyk a literatura se zaměřením na vzdělávání,Zeměpis se zaměřením na vzdělávání,True,7,7,7,7,5,6,7,7,2,6,5,7,7,6,6,7,7,7,7,6,7,7,7,7,7,6
w2026_021,2026,2026-02-12,Muž,2005,Dějepis se zaměřením na vzdělávání,Občanská výchova a základy společenských věd se zaměřením na vzdělávání,False,7,7,4,7,5,5,7,7,7,5,4,5,5,3,3,3,5,5,6,4,5,3,7,5,5,7
w2026_022,2026,2026-02-12,Žena,2004,Speciální pedagogika se zaměřením na vzdělávání,Anglický jazyk se zaměřením na vzdělávání,False,7,7,3,4,4,7,6,7,2,4,3,5,6,5,5,5,6,4,6,7,6,6,7,7,6,5
w2026_023,2026,2026-02-12,Žena,2005,Francouzský jazyk se zaměřením na vzdělávání,Český jazyk a literatura se zaměřením na vzdělávání,True,7,7,6,7,4,6,6,7,3,7,4,6,6,7,5,7,7,7,6,7,6,5,6,7,5,7
w2026_024,2026,2026-02-12,Žena,1999,Hudební výchova se zaměřením na vzdělávání,Speciální pedagogika se zaměřením na vzdělávání,True,7,7,1,7,7,7,7,7,7,5,6,5,7,6,3,1,7,7,7,7,7,7,7,7,7,7
w2026_025,2026,2026-02-12,Žena,2004,Německý jazyk se zaměřením na vzdělávání,Anglický jazyk se zaměřením na vzdělávání,True,7,7,4,5,6,7,7,7,2,3,3,7,7,4,5,6,5,5,7,7,7,6,7,7,7,7
w2026_026,2026,2026-02-12,Žena,2002,Chemie se zaměřením na vzdělávání,Český jazyk a literatura se zaměřením na vzdělávání,False,7,7,7,6,4,7,7,7,5,7,3,6,6,7,7,7,7,6,6,6,6,6,7,7,7,7
w2026_027,2026,2026-02-12,Žena,2003,Výchova ke zdraví se zaměřením na vzdělávání,Speciální pedagogika se zaměřením na vzdělávání,True,7,6,6,4,4,4,7,7,5,5,7,4,5,5,3,7,5,5,5,6,4,7,4,5,5,7
w2026_028,2026,2026-02-12,Muž,2003,Dějepis se zaměřením na vzdělávání,Český jazyk a literatura se zaměřením na vzdělávání,True,7,7,7,6,7,4,7,7,5,7,3,3,6,7,7,7,7,6,7,7,7,5,6,7,7,6
w2026_029,2026,2026-02-12,Žena,2004,Anglický jazyk se zaměřením na vzdělávání,Český jazyk a literatura se zaměřením na vzdělávání,True,7,7,4,2,4,7,7,7,1,5,2,7,7,4,2,4,7,6,7,7,7,5,7,6,7,7
w2026_030,2026,2026-02-12,Žena,2005,Matematika se zaměřením na vzdělávání,Anglický jazyk se zaměřením na vzdělávání,True,7,7,7,6,6,7,7,7,4,7,4,5,5,7,7,7,7,6,6,6,5,7,7,7,7,7
w2026_031,2026,2026-02-12,Žena,2003,Český jazyk a literatura se zaměřením na vzdělávání,Výchova ke zdraví se zaměřením na vzdělávání,False,5,5,7,6,5,4,7,7,4,7,4,4,4,6,6,7,7,7,6,6,4,6,7,7,5,4
w2026_032,2026,2026-02-12,Žena,2003,Český jazyk a literatura se zaměřením na vzdělávání,Anglický jazyk se zaměřením na vzdělávání,False,7,7,6,5,6,5,5,6,4,3,4,6,5,6,6,5,7,5,6,6,6,4,5,6,6,6
w2026_033,2026,2026-02-12,Muž,1999,Občanská výchova a základy společenských věd se zaměřením na vzdělávání,Český jazyk a literatura se zaměřením na vzdělávání,True,7,7,4,6,5,6,7,7,4,4,4,6,7,4,7,5,4,2,7,7,7,7,2,5,7,7
w2026_034,2026,2026-02-12,Žena,2005,Výtvarná výchova a vizuální tvorba se zaměřením na vzdělávání,,False,7,7,5,5,7,6,7,7,5,6,6,7,7,7,7,6,7,4,7,7,7,6,7,7,7,7
w2026_035,2026,2026-02-12,Žena,2005,Dějepis se zaměřením na vzdělávání,Anglický jazyk se zaměřením na vzdělávání,False,7,7,7,7,7,7,7,7,6,7,5,6,6,6,7,6,7,4,5,5,6,7,5,6,6,7
w2026_036,2026,2026-02-12,Muž,2004,Zeměpis se zaměřením na vzdělávání,Občanská výchova a základy společenských věd se zaměřením na vzdělávání,True,4,3,5,6,6,7,5,4,3,5,2,3,4,4,4,6,6,5,5,6,5,7,6,6,6,5
w2026_037,2026,2026-02-12,Žena,2004,Přírodopis se zaměřením na vzdělávání,Výchova ke zdraví se zaměřením na vzdělávání,True,7,7,7,5,3,7,7,7,2,7,5,6,7,7,7,7,7,6,7,7,7,7,7,7,7,7
w2026_038,2026,2026-02-12,Muž,2004,Matematika se zaměřením na vzdělávání,Chemie se zaměřením na vzdělávání,True,7,7,7,7,6,4,7,7,1,7,1,4,7,7,7,7,5,7,7,7,7,7,7,7,7,7
w2026_039,2026,2026-02-12,Žena,2003,Výchova ke zdraví se zaměřením na vzdělávání,Speciální pedagogika se zaměřením na vzdělávání,True,6,7,4,6,5,5,6,7,5,4,4,5,5,5,5,6,5,6,6,7,6,5,6,7,7,6
w2026_040,2026,2026-02-12,Žena,2002,Výtvarná výchova a vizuální tvorba se zaměřením na vzdělávání,,True,7,6,5,5,4,6,6,7,3,3,3,6,6,3,5,6,5,4,6,6,6,7,7,6,5,7
w2026_041,2026,2026-02-12,Žena,2005,Výchova ke zdraví se zaměřením na vzdělávání,Speciální pedagogika se zaměřením na vzdělávání,True,6,6,3,4,5,5,6,5,4,4,5,6,5,4,4,3,5,4,5,5,5,6,6,5,5,6
w2026_042,2026,2026-02-12,Žena,2004,Chemie se zaměřením na vzdělávání,Matematika se zaměřením na vzdělávání,True,7,7,5,6,4,6,6,7,4,5,4,5,6,6,6,7,6,5,6,7,7,7,7,7,7,7
w2026_043,2026,2026-02-12,Žena,2004,Výchova ke zdraví se zaměřením na vzdělávání,Anglický jazyk se zaměřením na vzdělávání,False,7,7,7,7,3,7,7,7,2,7,5,7,7,7,7,7,6,6,7,7,7,7,7,7,7,7
w2026_044,2026,2026-02-12,Žena,2002,Dějepis se zaměřením na vzdělávání,Anglický jazyk se zaměřením na vzdělávání,True,7,7,5,5,4,7,7,7,5,5,5,2,6,5,3,5,6,6,6,6,7,6,7,7,7,7
w2026_045,2026,2026-02-12,Žena,2003,Výchova ke zdraví se zaměřením na vzdělávání,Speciální pedagogika se zaměřením na vzdělávání,True,7,6,6,4,5,5,7,4,2,6,3,5,4,6,6,6,5,3,4,4,4,6,7,7,4,6
w2026_046,2026,2026-02-12,Žena,2004,Výtvarná výchova a vizuální tvorba se zaměřením na vzdělávání,,False,6,7,6,5,4,6,7,7,4,6,4,6,5,5,6,6,5,5,5,6,5,6,6,7,6,6
w2026_047,2026,2026-02-12,Žena,2004,Výtvarná výchova se zaměřením na vzdělávání,,True,6,7,6,5,5,5,7,6,5,7,5,5,5,7,5,5,7,5,6,6,6,7,6,6,7,6
w2026_048,2026,2026-02-12,Žena,2004,Dějepis se zaměřením na vzdělávání,Občanská výchova a základy společenských věd se zaměřením na vzdělávání,False,7,7,7,5,5,7,7,7,5,7,5,3,5,6,6,6,5,3,6,5,5,6,6,7,5,6
w2026_049,2026,2026-02-12,Žena,2004,Český jazyk a literatura se zaměřením na vzdělávání,Přírodopis se zaměřením na vzdělávání,True,7,7,7,4,6,7,7,7,4,7,6,6,3,7,7,7,7,4,7,5,6,7,7,7,7,7
w2026_050,2026,2026-02-12,Žena,2005,Anglický jazyk se zaměřením na vzdělávání,Český jazyk a literatura se zaměřením na vzdělávání,True,7,7,3,3,6,6,7,7,2,3,6,6,6,3,5,3,6,6,6,6,6,3,7,7,7,7
w2026_051,2026,2026-02-12,Žena,2004,Dějepis se zaměřením na vzdělávání,Anglický jazyk se zaměřením na vzdělávání,False,6,6,4,4,4,5,6,7,4,5,4,7,7,5,4,5,5,6,5,6,5,5,5,6,7,6
w2026_052,2026,2026-02-12,Žena,2004,Matematika se zaměřením na vzdělávání,Speciální pedagogika se zaměřením na vzdělávání,True,6,7,6,4,5,7,6,6,3,4,3,5,6,5,6,6,6,6,6,6,7,6,7,7,6,7
w2026_053,2026,2026-02-12,Žena,2004,Výtvarná výchova a vizuální tvorba se zaměřením na vzdělávání,,True,7,6,5,7,5,6,7,6,5,5,4,7,7,6,3,7,7,7,7,7,7,7,7,7,7,7
w2026_054,2026,2026-02-12,Žena,2005,Výtvarná výchova a vizuální tvorba se zaměřením na vzdělávání,,True,7,7,6,5,5,5,7,5,2,6,4,6,5,6,4,7,5,2,6,6,7,7,5,4,5,6
w2026_055,2026,2026-02-12,Muž,2000,Matematika se zaměřením na vzdělávání,Technická a informační výchova se zaměřením na vzdělávání,True,7,6,4,4,3,5,6,6,2,4,5,5,6,4,4,6,5,7,6,5,5,6,5,5,5,6
w2026_056,2026,2026-02-12,Žena,2005,Dějepis se zaměřením na vzdělávání,Český jazyk a literatura se zaměřením na vzdělávání,False,7,7,7,3,4,5,6,6,4,7,5,4,5,7,6,7,5,4,6,7,6,7,7,7,7,7
w2026_057,2026,2026-02-12,Žena,2005,Výchova ke zdraví se zaměřením na vzdělávání,Zeměpis se zaměřením na vzdělávání,True,7,7,4,5,4,6,7,7,3,5,4,6,7,4,6,6,5,5,6,6,7,7,7,5,7,6
w2026_058,2026,2026-02-12,Žena,2003,Přírodopis se zaměřením na vzdělávání,Výchova ke zdraví se zaměřením na vzdělávání,True,5,7,6,4,4,6,6,7,3,5,4,6,6,6,4,6,5,4,5,6,5,7,5,5,5,7
w2026_059,2026,2026-02-12,Muž,2003,Matematika se zaměřením na vzdělávání,Fyzika se zaměřením na vzdělávání,True,6,6,5,4,4,6,7,7,2,4,3,3,5,4,5,6,4,4,5,6,6,7,7,7,6,6
w2026_060,2026,2026-02-12,Muž,2003,Dějepis se zaměřením na vzdělávání,Matematika se zaměřením na vzdělávání,True,7,7,2,4,4,7,7,7,1,7,4,7,7,5,7,7,6,2,6,7,7,7,7,6,6,7
w2026_061,2026,2026-02-12,Žena,2004,Výtvarná výchova a vizuální tvorba se zaměřením na vzdělávání,Občanská výchova a základy společenských věd se zaměřením na vzdělávání,False,7,7,5,4,4,7,7,7,3,4,5,6,7,5,5,5,6,5,7,6,7,7,7,7,6,7
w2026_062,2026,2026-02-12,Žena,2004,Přírodopis se zaměřením na vzdělávání,Chemie se zaměřením na vzdělávání,True,7,7,4,6,5,7,7,7,3,5,6,7,7,4,4,5,6,7,7,7,7,7,7,7,7,6
w2026_063,2026,2026-02-12,Žena,2004,Zeměpis se zaměřením na vzdělávání,Občanská výchova a základy společenských věd se zaměřením na vzdělávání,True,7,7,6,3,4,7,7,7,1,6,2,5,6,6,6,4,6,4,7,7,6,5,6,7,7,7
w2026_064,2026,2026-02-12,Muž,2004,Výtvarná výchova se zaměřením na vzdělávání,,True,7,7,7,4,5,6,6,6,6,7,3,3,5,4,7,7,7,7,6,5,6,7,6,7,6,7
w2026_065,2026,2026-02-12,Žena,2005,Přírodopis se zaměřením na vzdělávání,Zeměpis se zaměřením na vzdělávání,False,7,6,3,2,5,4,5,7,2,7,2,2,4,7,5,3,6,2,5,2,5,3,6,6,4,7
w2026_066,2026,2026-02-12,Žena,2005,Matematika se zaměřením na vzdělávání,Technická a informační výchova se zaměřením na vzdělávání,True,7,7,5,4,5,2,6,7,5,7,1,2,6,7,7,7,5,4,6,6,5,6,7,7,6,7
w2026_067,2026,2026-02-12,Muž,2003,Český jazyk a literatura se zaměřením na vzdělávání,Dějepis se zaměřením na vzdělávání,False,6,5,6,4,4,6,5,5,4,4,2,4,5,7,4,4,6,5,5,6,5,7,5,6,6,5
w2026_068,2026,2026-02-12,Žena,2004,Výtvarná výchova a vizuální tvorba se zaměřením na vzdělávání,,True,6,6,5,4,5,6,7,7,3,6,3,6,6,4,5,3,4,4,7,7,7,5,5,6,6,7
w2026_069,2026,2026-02-12,Žena,2005,Speciální pedagogika,,False,7,7,6,5,5,7,7,7,4,7,3,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
w2026_070,2026,2026-02-12,Žena,2004,Anglický jazyk se zaměřením na vzdělávání,,True,7,7,7,3,5,7,7,7,1,7,4,5,6,7,7,7,6,3,6,7,6,7,7,7,7,7
w2026_071,2026,2026-02-12,Žena,2004,Výtvarná výchova a vizuální tvorba se zaměřením na vzdělávání,,True,7,7,6,6,7,6,7,7,2,7,7,6,7,7,5,3,7,7,7,7,7,7,7,7,7,7
w2026_072,2026,2026-02-12,Žena,2005,Anglický jazyk se zaměřením na vzdělávání,Hudební výchova se zaměřením na vzdělávání,True,6,7,5,5,6,6,7,7,5,5,5,6,6,3,4,3,6,5,6,5,6,5,6,7,6,5
w2026_073,2026,2026-02-12,Žena,2003,Anglický jazyk se zaměřením na vzdělávání,,False,5,6,5,5,3,7,7,7,3,5,3,4,4,5,4,5,5,3,5,5,5,6,6,7,4,6
w2026_074,2026,2026-02-12,Žena,2003,Výtvarná výchova a vizuální tvorba se zaměřením na vzdělávání,,False,7,7,7,7,6,7,7,7,4,7,5,6,6,7,7,7,7,5,7,6,6,7,7,7,7,6
w2026_075,2026,2026-02-12,Žena,2004,Výtvarná výchova a vizuální tvorba se zaměřením na vzdělávání,Zeměpis se zaměřením na vzdělávání,True,7,7,3,7,5,7,7,7,2,4,4,6,7,3,4,5,7,6,7,7,7,4,7,7,7,7
w2026_076,2026,2026-02-12,Žena,2004,Francouzský jazyk se zaměřením na vzdělávání,Dějepis se zaměřením na vzdělávání,True,7,7,4,5,5,6,7,7,3,5,4,5,6,4,4,5,6,7,6,7,7,6,6,7,6,7
w2026_077,2026,2026-02-12,Žena,2002,Německý jazyk se zaměřením na vzdělávání,Výchova ke zdraví se zaměřením na vzdělávání,True,7,7,5,5,5,6,6,6,2,3,5,6,5,3,2,3,6,2,6,6,6,6,4,7,6,6
w2026_078,2026,2026-02-13,Muž,2003,Hudební výchova se zaměřením na vzdělávání,Dějepis se zaměřením na vzdělávání,True,7,7,4,4,4,7,7,7,4,7,4,4,4,4,4,4,7,4,4,4,7,7,7,7,4,7
w2026_079,2026,2026-02-13,Žena,2004,Občanská výchova a základy společenských věd se zaměřením na vzdělávání,,True,7,7,7,6,2,6,7,7,5,6,3,5,7,7,7,7,3,5,7,7,7,7,7,7,7,7
w2026_080,2026,2026-02-13,Muž,2004,Dějepis se zaměřením na vzdělávání,Zeměpis se zaměřením na vzdělávání,True,7,7,6,4,4,7,6,7,3,7,6,6,7,7,7,7,7,6,6,4,6,7,7,7,6,5
w2026_081,2026,2026-02-13,Muž,2004,Matematika se zaměřením na vzdělávání,Chemie se zaměřením na vzdělávání,True,7,7,3,1,7,7,7,7,1,5,4,4,5,2,7,7,7,4,4,7,6,2,7,5,7,7
w2026_082,2026,2026-02-13,Muž,2002,Občanská výchova a základy společenských věd se zaměřením na vzdělávání,Zeměpis se zaměřením na vzdělávání,True,7,6,5,7,6,6,7,6,5,7,5,6,6,7,5,7,7,6,5,5,5,7,6,6,6,7
w2026_083,2026,2026-02-13,Muž,2004,Technická a informační výchova se zaměřením na vzdělávání,Český jazyk a literatura se zaměřením na vzdělávání,False,7,6,7,5,6,7,6,5,3,5,4,6,6,5,3,5,6,7,7,7,7,4,4,5,6,5
w2026_084,2026,2026-02-13,Muž,2004,Výchova ke zdraví se zaměřením na vzdělávání,Anglický jazyk se zaměřením na vzdělávání,True,7,7,7,7,5,6,7,7,5,6,2,7,6,6,5,6,5,2,6,6,6,7,7,6,6,6
w2026_085,2026,2026-02-13,Žena,2001,Český jazyk a literatura se zaměřením na vzdělávání,Speciální pedagogika se zaměřením na vzdělávání,True,6,6,4,4,4,4,6,6,4,6,4,5,5,4,4,4,5,4,5,5,5,4,6,6,6,6
w2026_086,2026,2026-02-13,Žena,2004,Občanská výchova a základy společenských věd se zaměřením na vzdělávání,Anglický jazyk se zaměřením na vzdělávání,False,6,7,5,7,6,5,7,7,7,4,5,6,5,4,4,7,7,7,6,7,6,7,7,7,7,7
w2026_087,2026,2026-02-13,Žena,2002,Matematika se zaměřením na vzdělávání,Technická a informační výchova se zaměřením na vzdělávání,True,7,7,7,5,6,6,7,7,6,7,6,6,6,6,3,6,7,7,7,6,6,7,7,7,7,7
w2026_088,2026,2026-02-13,Žena,2005,Hudební výchova se zaměřením na vzdělávání,Přírodopis se zaměřením na vzdělávání,True,7,7,7,1,5,7,7,7,1,3,6,7,7,6,7,7,7,5,7,7,7,7,7,7,7,7
w2026_089,2026,2026-02-14,Žena,2004,Český jazyk a literatura se zaměřením na vzdělávání,Výchova ke zdraví se zaměřením na vzdělávání,False,6,7,5,5,5,6,7,7,7,7,5,6,6,7,7,4,7,7,7,7,7,7,7,7,7,7
w2026_090,2026,2026-02-14,Žena,2001,Ruský jazyk se zaměřením na vzdělávání,,False,7,7,7,4,4,7,7,7,3,4,4,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7
w2026_091,2026,2026-02-14,Žena,2005,Německý jazyk se zaměřením na vzdělávání,Český jazyk a literatura se zaměřením na vzdělávání,True,7,7,3,7,5,7,7,7,5,6,2,6,4,3,3,3,5,5,7,7,7,6,6,7,7,7
w2026_092,2026,2026-02-14,Žena,2003,Český jazyk a literatura se zaměřením na vzdělávání,Výchova ke zdraví se zaměřením na vzdělávání,False,6,6,6,3,4,6,5,6,3,5,4,5,6,5,4,5,6,5,5,5,5,5,5,4,5,6
w2026_093,2026,2026-02-14,Žena,2004,Fyzika se zaměřením na vzdělávání,Přírodopis se zaměřením na vzdělávání,True,7,7,7,6,5,7,7,7,5,7,5,7,7,7,7,7,6,6,7,7,6,7,7,7,7,7
w2026_094,2026,2026-02-14,Muž,2005,Dějepis se zaměřením na vzdělávání,Zeměpis se zaměřením na vzdělávání,True,7,6,6,7,3,5,6,6,2,6,4,3,7,7,7,7,7,6,7,7,7,7,7,7,7,5
w2026_095,2026,2026-02-15,Žena,2003,Hudební výchova se zaměřením na vzdělávání,Přírodopis se zaměřením na vzdělávání,False,4,6,6,5,4,4,6,6,4,6,2,3,4,6,5,6,5,3,5,5,4,5,5,5,5,5
w2026_096,2026,2026-02-15,Muž,2004,Výtvarná výchova a vizuální tvorba se zaměřením na vzdělávání,,False,6,6,5,4,3,7,6,7,4,6,5,5,5,6,3,7,6,6,6,6,5,7,6,7,6,5
w2026_097,2026,2026-02-15,Žena,2005,Výchova ke zdraví se zaměřením na vzdělávání,Anglický jazyk se zaměřením na vzdělávání,True,6,7,5,6,4,2,7,6,4,5,3,2,7,6,3,5,6,6,7,7,7,6,6,6,5,5
w2026_098,2026,2026-02-15,Žena,2005,Matematika se zaměřením na vzdělávání,Občanská výchova a základy společenských věd se zaměřením na vzdělávání,False,4,6,6,5,5,6,5,7,3,5,4,5,5,6,7,6,6,6,5,5,5,7,6,6,6,7
w2026_099,2026,2026-02-15,Žena,2002,Dějepis se zaměřením na vzdělávání,Český jazyk a literatura se zaměřením na vzdělávání,False,7,5,4,4,3,4,7,7,2,7,4,6,6,7,5,6,6,4,6,4,4,7,7,5,5,6
w2026_100,2026,2026-02-15,Žena,2004,Anglický jazyk se zaměřením na vzdělávání,Občanská výchova a základy společenských věd se zaměřením na vzdělávání,True,7,7,6,5,6,7,7,7,6,5,7,5,6,3,5,2,7,7,6,6,7,7,7,6,7,7
w2026_101,2026,2026-02-15,Muž,2004,Anglický jazyk se zaměřením na vzdělávání,,True,7,7,6,2,4,5,6,6,2,5,2,6,6,5,5,6,6,5,6,5,6,6,6,5,5,6
w2026_102,2026,2026-02-15,Žena,2002,Výtvarná výchova a vizuální tvorba se zaměřením na vzdělávání,,False,6,7,5,6,5,7,7,7,5,6,5,6,6,5,6,5,6,6,6,6,6,6,7,7,6,7
w2026_103,2026,2026-02-15,Žena,2003,Anglický jazyk se zaměřením na vzdělávání,Speciální pedagogika se zaměřením na vzdělávání,True,7,7,4,7,5,6,7,7,3,4,3,5,6,4,4,3,7,7,6,7,7,7,7,6,7,7
w2026_104,2026,2026-02-15,Žena,2004,Výtvarná výchova a vizuální tvorba se zaměřením na vzdělávání,,True,6,7,7,7,5,7,7,7,6,7,5,6,7,7,7,7,7,7,6,7,6,7,7,6,6,7
w2026_105,2026,2026-02-15,Žena,2005,Český jazyk a literatura se zaměřením na vzdělávání,Občanská výchova a základy společenských věd se zaměřením na vzdělávání,True,5,7,3,1,1,7,7,7,1,7,1,1,2,7,7,7,4,7,4,1,1,7,4,5,5,7
w2026_106,2026,2026-02-15,Žena,2004,Český jazyk a literatura se zaměřením na vzdělávání,Občanská výchova a základy společenských věd se zaměřením na vzdělávání,True,7,7,5,2,4,7,7,6,2,6,5,6,6,5,7,7,4,7,6,7,7,7,7,6,7,7
w2026_107,2026,2026-02-15,Muž,2000,Technická a informační výchova se zaměřením na vzdělávání,Dějepis se zaměřením na vzdělávání,True,7,7,7,5,6,7,7,7,7,7,4,6,6,7,7,4,4,6,6,7,7,7,7,5,4,7
w2026_108,2026,2026-02-15,Žena,2004,Německý jazyk se zaměřením na vzdělávání,,False,7,7,5,3,5,7,7,7,3,5,1,4,7,7,7,7,7,7,7,7,7,7,7,7,7,7
w2026_109,2026,2026-02-15,Žena,2005,Výtvarná výchova a vizuální tvorba se zaměřením na vzdělávání,,True,7,7,5,6,5,7,7,7,4,6,5,5,5,5,4,6,7,7,7,7,7,7,7,7,7,7
w2026_110,2026,2026-02-15,Muž,2005,Výtvarná výchova a vizuální tvorba se zaměřením na vzdělávání,Anglický jazyk se zaměřením na vzdělávání,True,7,7,4,7,6,7,7,7,5,5,4,6,7,5,4,7,7,6,7,7,7,7,7,7,7,7
w2026_111,2026,2026-02-15,Žena,2005,Občanská výchova a základy společenských věd se zaměřením na vzdělávání,Český jazyk a literatura se zaměřením na vzdělávání,False,6,7,5,2,4,5,7,7,1,7,2,5,5,7,5,5,7,6,6,7,7,7,5,6,7,7
w2026_112,2026,2026-02-15,Muž,2005,Občanská výchova a základy společenských věd se zaměřením na vzdělávání,Technická a informační výchova se zaměřením na vzdělávání,True,6,6,4,6,5,4,7,6,4,4,3,6,6,5,5,5,6,6,7,7,6,6,3,6,6,6
w2026_113,2026,2026-02-15,Žena,2002,Přírodopis se zaměřením na vzdělávání,Fyzika se zaměřením na vzdělávání,True,7,6,4,3,3,6,7,7,5,5,6,5,6,5,3,4,5,3,6,4,6,6,7,7,6,5
w2026_114,2026,2026-02-16,Muž,2004,Dějepis se zaměřením na vzdělávání,Anglický jazyk se zaměřením na vzdělávání,True,7,7,4,2,3,7,7,7,1,5,4,7,7,5,7,7,4,3,7,5,5,5,7,7,6,7
w2026_115,2026,2026-02-16,Žena,2005,Výtvarná výchova a vizuální tvorba se zaměřením na vzdělávání,,False,7,7,7,6,2,7,7,7,5,7,5,7,7,7,6,7,7,7,7,7,7,7,7,7,7,5
w2026_116,2026,2026-02-16,Žena,2003,Hudební výchova se zaměřením na vzdělávání,Český jazyk a literatura se zaměřením na vzdělávání,True,6,6,5,4,5,6,6,6,4,4,4,7,7,5,3,2,6,4,6,6,6,4,6,6,6,5
w2026_117,2026,2026-02-16,Žena,2005,Dějepis se zaměřením na vzdělávání,Občanská výchova a základy společenských věd se zaměřením na vzdělávání,True,7,7,7,2,4,7,7,7,4,7,7,5,6,6,7,7,6,6,6,6,6,7,7,7,6,7
w2026_118,2026,2026-02-16,Žena,2005,Občanská výchova a základy společenských věd se zaměřením na vzdělávání,Matematika se zaměřením na vzdělávání,True,6,7,3,6,6,7,6,7,6,3,6,7,7,3,3,3,7,4,7,7,7,6,7,7,7,7
w2026_119,2026,2026-02-16,Muž,2004,Matematika se zaměřením na vzdělávání,Fyzika se zaměřením na vzdělávání,True,7,6,6,5,5,5,5,7,2,5,3,7,7,5,6,7,6,7,7,7,7,7,7,7,7,7
w2026_120,2026,2026-02-16,Žena,2004,Český jazyk a literatura se zaměřením na vzdělávání,Občanská výchova a základy společenských věd se zaměřením na vzdělávání,False,7,7,7,4,4,6,7,6,4,6,5,6,7,7,7,6,7,5,5,6,6,7,7,5,6,7
w2026_121,2026,2026-02-16,Žena,2005,Anglický jazyk se zaměřením na vzdělávání,,True,7,7,6,4,3,7,7,7,2,7,3,6,6,7,7,7,6,5,6,6,6,7,7,7,7,7
w2026_122,2026,2026-02-16,Žena,2004,Matematika se zaměřením na vzdělávání,Přírodopis se zaměřením na vzdělávání,True,7,7,6,5,3,6,7,7,5,6,5,6,6,5,7,7,6,6,6,5,7,7,7,6,6,7
w2026_123,2026,2026-02-16,Žena,2004,Dějepis se zaměřením na vzdělávání,Občanská výchova a základy společenských věd se zaměřením na vzdělávání,False,7,7,5,6,4,7,7,7,3,6,6,7,7,6,5,6,6,7,7,7,7,7,7,6,7,7
w2026_124,2026,2026-02-16,Žena,2004,Výtvarná výchova a vizuální tvorba se zaměřením na vzdělávání,,True,7,7,2,6,6,7,7,7,1,6,5,5,6,7,1,3,7,7,6,6,7,5,7,7,6,7
w2026_125,2026,2026-02-16,Žena,2004,Výchova ke zdraví se zaměřením na vzdělávání,Přírodopis se zaměřením na vzdělávání,False,4,6,6,3,5,3,6,7,4,6,5,5,6,5,5,5,6,7,7,7,6,5,7,6,6,7
w2026_126,2026,2026-02-16,Žena,2003,Anglický jazyk se zaměřením na vzdělávání,Výchova ke zdraví se zaměřením na vzdělávání,True,6,6,6,5,4,5,6,6,4,6,4,5,5,6,5,6,6,5,5,6,6,6,4,5,4,6
